axis_id,axis_description,axis_family,primary_axis,side,side_name,concept_label,opposite_label,pair_id,pair_split,template_id,template_split,split,icd_code,icd_description,ccs_code,ccs_label,ccs_source,ccs_string,prompt
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,4,train,calibration,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"In a diagnostic terminology table, 791.6 means Acetonuria. The relevant concept category is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,5,train,calibration,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Coding audit: diagnosis=791.6; description=Acetonuria. Assign the medical concept label:
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,6,train,calibration,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,EHR problem list item: Acetonuria. The high-level concept represented by this item is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,7,train,calibration,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"For ICD concept 791.6, 'Acetonuria', the contrastive label should be"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,8,test,test,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"The diagnosis text is 'Acetonuria'. In this experiment, its medical concept side is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,9,test,test,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Medical concept extraction task. Input diagnosis: Acetonuria. Output concept:
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0001_4b7ae5f774,test,10,test,test,791.6,Acetonuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,1,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Clinical coding note: ICD 249.31 is described as Secondary diabetes mellitus with other coma, uncontrolled. The contrastive medical concept is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,2,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Medical ontology entry: Secondary diabetes mellitus with other coma, uncontrolled (249.31). The best concept label is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,3,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"A clinician reviews the diagnosis 'Secondary diabetes mellitus with other coma, uncontrolled' with ICD code 249.31. This diagnosis belongs to the concept"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,4,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"In a diagnostic terminology table, 249.31 means Secondary diabetes mellitus with other coma, uncontrolled. The relevant concept category is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,5,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Coding audit: diagnosis=249.31; description=Secondary diabetes mellitus with other coma, uncontrolled. Assign the medical concept label:"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,6,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"EHR problem list item: Secondary diabetes mellitus with other coma, uncontrolled. The high-level concept represented by this item is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,7,train,train,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"For ICD concept 249.31, 'Secondary diabetes mellitus with other coma, uncontrolled', the contrastive label should be"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,8,test,calibration,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"The diagnosis text is 'Secondary diabetes mellitus with other coma, uncontrolled'. In this experiment, its medical concept side is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,9,test,calibration,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Medical concept extraction task. Input diagnosis: Secondary diabetes mellitus with other coma, uncontrolled. Output concept:"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0002_8a721bf3b0,train,10,test,calibration,249.31,"Secondary diabetes mellitus with other coma, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Given the ICD description Secondary diabetes mellitus with other coma, uncontrolled and code 249.31, classify the concept as"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,1,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Clinical coding note: ICD 791.5 is described as Glycosuria. The contrastive medical concept is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,2,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Medical ontology entry: Glycosuria (791.5). The best concept label is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,3,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,A clinician reviews the diagnosis 'Glycosuria' with ICD code 791.5. This diagnosis belongs to the concept
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,4,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"In a diagnostic terminology table, 791.5 means Glycosuria. The relevant concept category is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,5,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Coding audit: diagnosis=791.5; description=Glycosuria. Assign the medical concept label:
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,6,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,EHR problem list item: Glycosuria. The high-level concept represented by this item is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,7,train,train,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"For ICD concept 791.5, 'Glycosuria', the contrastive label should be"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,8,test,calibration,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"The diagnosis text is 'Glycosuria'. In this experiment, its medical concept side is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,9,test,calibration,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Medical concept extraction task. Input diagnosis: Glycosuria. Output concept:
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0002_8a721bf3b0,train,10,test,calibration,791.5,Glycosuria,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"Given the ICD description Glycosuria and code 791.5, classify the concept as"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,1,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Clinical coding note: ICD 249.11 is described as Secondary diabetes mellitus with ketoacidosis, uncontrolled. The contrastive medical concept is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,2,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Medical ontology entry: Secondary diabetes mellitus with ketoacidosis, uncontrolled (249.11). The best concept label is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,3,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"A clinician reviews the diagnosis 'Secondary diabetes mellitus with ketoacidosis, uncontrolled' with ICD code 249.11. This diagnosis belongs to the concept"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,4,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"In a diagnostic terminology table, 249.11 means Secondary diabetes mellitus with ketoacidosis, uncontrolled. The relevant concept category is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,5,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Coding audit: diagnosis=249.11; description=Secondary diabetes mellitus with ketoacidosis, uncontrolled. Assign the medical concept label:"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,6,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"EHR problem list item: Secondary diabetes mellitus with ketoacidosis, uncontrolled. The high-level concept represented by this item is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,7,train,train,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"For ICD concept 249.11, 'Secondary diabetes mellitus with ketoacidosis, uncontrolled', the contrastive label should be"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,8,test,calibration,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"The diagnosis text is 'Secondary diabetes mellitus with ketoacidosis, uncontrolled'. In this experiment, its medical concept side is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,9,test,calibration,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Medical concept extraction task. Input diagnosis: Secondary diabetes mellitus with ketoacidosis, uncontrolled. Output concept:"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,positive,with_complications,Diabetes mellitus with complications,Diabetes mellitus without complication,diabetes_complication_status_ccs_0003_6699474c2c,train,10,test,calibration,249.11,"Secondary diabetes mellitus with ketoacidosis, uncontrolled",50,Diabetes mellitus with complications,appendix_a_single_dx,Diabetes mellitus with complications,"Given the ICD description Secondary diabetes mellitus with ketoacidosis, uncontrolled and code 249.11, classify the concept as"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,1,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Clinical coding note: ICD 790.2 is described as Abnormal glucose. The contrastive medical concept is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,2,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Medical ontology entry: Abnormal glucose (790.2). The best concept label is
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,3,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,A clinician reviews the diagnosis 'Abnormal glucose' with ICD code 790.2. This diagnosis belongs to the concept
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,4,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,"In a diagnostic terminology table, 790.2 means Abnormal glucose. The relevant concept category is"
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,5,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,Coding audit: diagnosis=790.2; description=Abnormal glucose. Assign the medical concept label:
diabetes_complication_status_ccs,"CCS diabetes complication status: CCS 50 versus CCS 49, excluding pregnancy-related diabetes CCS 186.",diabetes_ccs,True,negative,without_complication,Diabetes mellitus without complication,Diabetes mellitus with complications,diabetes_complication_status_ccs_0003_6699474c2c,train,6,train,train,790.2,Abnormal glucose,49,Diabetes mellitus without complication,appendix_a_single_dx,Diabetes mellitus without complication,EHR problem list item: Abnormal glucose. The high-level concept represented by this item is
